chr	start	end	name	BJ	GM12878	HeLaS3	HepG2	IMR90	K562	MCF7	SKNSH	average
chr10	98000001	99000000	id-1778	52.4915675324675	77.5502325674326	51.2746140859141	70.4375107892108	51.499416983017	66.0017357642358	60.3441819180819	63.590606993007	61.6487333291708
chr10	99000001	100000000	id-1779	70.1183152847153	71.0559383616384	68.6128808191808	74.6877362637363	75.7662985014985	71.9327631368631	71.6689901098901	67.4804593406593	71.4154227272727
chr10	100000001	101000000	id-1780	54.3982637362637	52.7175506493506	33.9347524475524	45.9261441558442	50.6233361638362	55.6934548451548	56.1848460539461	51.8561571428571	50.1668131493506
chr10	101000001	102000000	id-1781	69.6402925074925	70.5521336663337	67.2006526473526	77.8159673326673	67.4780310689311	63.6623759240759	69.5631466533466	58.423258041958	68.0419822302697
chr10	102000001	103000000	id-1782	68.6035762237762	71.9739754245754	70.091917982018	77.5599537462537	72.3413365634366	70.7369795204795	70.734866033966	67.573451048951	71.202007067932
chr10	103000001	104000000	id-1783	70.4391824175824	75.4454729270729	70.7529585414585	74.909828971029	75.0450997002997	72.2637234765235	73.0458271728272	67.0937654345654	72.3744823301698
chr10	104000001	105000000	id-1784	74.653246053946	78.437917982018	76.8575591408591	82.7920007992008	82.7438613386613	77.8267909090909	77.7515734265734	67.9145375624376	77.3721859015984
chr10	105000001	106000000	id-1785	73.9981362637363	73.2126256743257	73.5881525474526	77.8081627372627	78.3547553446553	70.5477258741259	72.1523276723277	67.890696003996	73.4440727647353
chr10	106000001	107000000	id-1786	42.1850722277722	38.1018052947053	28.5628839260739	43.8628125874126	36.1366926773227	45.7133635364635	38.8206447552448	52.3636437562438	40.7183648451549
chr10	107000001	108000000	id-1787	26.380648951049	15.3047254745255	12.4003157042957	11.2593364635365	13.2113068631369	22.0111256743257	14.5095973026973	36.1103401598402	18.8984245741758
chr10	108000001	109000000	id-1788	43.4411606393606	39.1106261738262	18.0015544155844	10.3479711188811	21.7014054045954	47.0302506493506	25.336264035964	44.514085014985	31.1854146815684
chr10	109000001	110000000	id-1789	20.5660468531469	32.0612834165834	8.57244137862138	8.62981829170829	9.35574625374625	28.8787784215784	39.1749746253746	39.1968954045954	23.3044980806693
chr10	110000001	111000000	id-1790	31.517758041958	29.9890325674326	8.42304938061938	15.0296231468531	23.8921572327672	21.8666253746254	26.4936781218781	36.4501536463536	24.2077596890609
chr10	111000001	112000000	id-1791	54.6172765234765	61.5779914085914	41.2271232367632	60.6470457542458	62.5933162837163	56.9126869130869	40.7273113886114	59.6524187812188	54.7443962862138
chr10	112000001	113000000	id-1792	60.2812905094905	77.4804703296703	66.4326934065934	60.8373390609391	68.6839769230769	72.4801237762238	65.6412364635365	63.6971263736264	66.9417821053946
chr10	113000001	114000000	id-1793	27.7682263736264	43.0670999000999	28.8787158841159	60.7618321678322	26.5947884115884	40.636307992008	31.0486318681319	50.0529917082917	38.6010742882118
chr10	114000001	115000000	id-1794	60.3572406593407	43.8900003996004	65.1158437562438	78.2244892107892	58.0020734265734	57.7441521478521	55.8139234765235	55.8988363636364	59.3808199300699
chr10	115000001	116000000	id-1795	49.1877388611389	60.4947821178821	52.9292598401598	52.6418984015984	38.0170010989011	48.2875217782218	61.7818493506494	54.9851714285714	52.2906528596404
chr10	116000001	117000000	id-1796	57.7643632367632	54.8186583416583	64.8780396603397	53.4078014985015	54.8042758241758	35.050105994006	62.3703699300699	62.7756533466533	55.733658479021
chr10	117000001	118000000	id-1797	28.6295106893107	17.7993727272727	12.2331337962038	18.9632308691309	33.3550264735265	17.2697509490509	71.2537662337662	53.7000936063936	31.6504856680819
chr10	118000001	119000000	id-1798	35.2051326673327	24.2106905094905	27.6156723776224	46.326992007992	46.7438612387612	46.2522786213786	60.4148551448551	50.2207787212787	42.1237826610889
chr10	119000001	120000000	id-1799	38.4501486513486	38.2160626373626	26.4322656343656	51.5914452547453	21.7031316683317	58.5312901098901	45.3051925074925	52.5014298701299	41.5913707917083
chr10	120000001	121000000	id-1800	52.9570835164835	62.7998181818182	54.3665504495505	64.4943305694306	54.5499176823177	65.9446782217782	60.4322572427572	64.5095236763237	60.0067699425575
chr10	121000001	122000000	id-1801	67.9411601398601	71.7218310689311	64.4844587412587	74.5097707292707	70.7423936063936	69.9325016983017	66.8562103896104	63.7929060939061	68.7476540584416
chr10	122000001	123000000	id-1802	34.7291181818182	35.8017063936064	20.9414061938062	43.0837451548452	22.7751387612388	39.2597531468531	36.3941746253746	49.7685465534466	35.3441986263736
chr10	123000001	124000000	id-1803	44.621395004995	38.9998093906094	48.2279434565435	67.9782519480519	41.42605004995	46.5370227772228	58.0479277722278	58.6118699300699	50.5562837912088
chr10	124000001	125000000	id-1804	40.7533204795205	53.1371386613387	53.6412256743257	65.412913986014	41.2372056943057	52.5362051948052	57.7017657342657	49.0364829170829	51.6820322927073
chr10	125000001	126000000	id-1805	42.6629312687313	69.6873807192807	34.9661227772228	52.3628452547453	23.7409567432567	50.8898873126873	62.6189108891109	55.8444779220779	49.0966891108891
chr10	126000001	127000000	id-1806	64.919571028971	66.3535767232767	65.49524995005	69.4760433566434	63.9707922077922	68.9819516483517	70.9486999000999	65.2017464535464	66.9184539085914
chr10	127000001	128000000	id-1807	57.4295293706294	42.2231921078921	64.3873584415584	55.9281335664336	54.9097037962038	55.5333327672328	58.4884564435564	56.3078547452547	55.6509451548452
chr10	128000001	129000000	id-1808	39.8814992007992	12.3897624875125	50.4150938061938	41.4341599400599	39.6300863136863	28.5791601898102	39.3345723276723	47.4030591408591	37.3834241758242
chr10	129000001	130000000	id-1809	30.7117627372627	31.7468911088911	48.515664035964	44.6278345654346	31.9354807192807	33.3367822177822	41.1322462537463	49.674914985015	38.9601970779221
chr10	130000001	131000000	id-1810	20.0780034965035	28.6527687312687	21.5608172827173	31.8539108891109	14.8946492607393	46.5461875124875	26.6044310689311	42.4016586413586	29.0740533603896
chr10	131000001	132000000	id-1811	27.6555814185814	32.7937061938062	26.3505649350649	41.6969542457542	20.7473241758242	36.8374781218781	34.6140207792208	36.9111137862138	32.200842957043
chr10	132000001	133000000	id-1812	20.6350256743257	19.0718556443556	32.5325996003996	30.1683355644356	14.2328176823177	35.8799547452547	23.8276013986014	32.2648608391608	26.0766313936064
chr10	133000001	134000000	id-1813	30.3597170829171	30.9899264735265	41.4501622377622	49.8386921078921	28.4810392607393	52.7904482517483	48.330777022977	51.3830212787213	41.7029729645355
chr10	134000001	135000000	id-1814	59.7158322677323	53.3468596403596	63.8886431568432	68.0448414585415	60.8415876123876	63.7331240759241	70.7187627372627	64.8428230769231	63.1415592532468
chr10	135000001	135534747	id-1815	56.25349	59.9361358823529	60.5777431372549	70.2798580392157	55.8541745098039	65.2521764705882	64.8707	56.4174070588235	61.1802106372549
chr11	1	1000000	id-1816	65.2087321516393	73.4926345286885	72.0969479508197	77.8251527663934	76.2988994877049	74.8295739754098	76.1317863729508	67.8808894467213	72.970577085041
chr11	1000001	2000000	id-1817	55.1582526473526	64.2301370629371	70.4454491508492	75.4558151848152	61.0548421578422	61.3612506493507	77.3651298701299	69.7254254745255	66.8495377747253
chr11	2000001	3000000	id-1818	55.8497021978022	56.2418340659341	64.8889889110889	72.8555739260739	59.9586719280719	64.1635563436563	74.3876190809191	69.4662011988012	64.7265184565434
chr11	3000001	4000000	id-1819	67.5398096903097	68.5515866133866	67.906001998002	72.3349536463536	67.2116173826174	76.0454508491509	69.7311388611389	65.1152669330669	69.3044782467532
chr11	4000001	5000000	id-1820	37.0099455544456	51.2236246753247	31.6529898101898	49.5870609390609	42.1357135864136	62.4111487512488	41.7210563436563	42.8826375624376	44.8280221528472
chr11	5000001	6000000	id-1821	38.9766195804196	42.1477604395604	23.6462901098901	27.7089691308691	51.2332921078921	71.6735626373626	22.6031110889111	28.8626152847153	38.3565275474525
chr11	6000001	7000000	id-1822	63.5943987012987	68.464686013986	40.9550490509491	58.3290772227772	59.6579593406593	66.6571398601399	41.5349659340659	52.6835641358641	56.4846050324675
chr11	7000001	8000000	id-1823	51.9220225774226	53.7553608391608	26.7310416583417	41.943361038961	43.6276017982018	42.6162246753247	37.0268057942058	57.6637094905095	44.410765984016
chr11	8000001	9000000	id-1824	66.1043706293706	65.0384011988012	61.9223927072927	60.6337485514486	70.4689774225774	51.1544905094905	53.723127972028	66.5660601398601	61.9514461413586
chr11	9000001	10000000	id-1825	75.8108090909091	76.5921581418581	73.2256624375624	78.6240712287712	82.0162104895105	73.8391387612388	73.9512637362637	66.116250949051	75.0219456043956
chr11	10000001	11000000	id-1826	74.8274956043956	64.0490141858142	66.402016983017	65.6109947052947	81.9720919080919	65.3394281718282	66.9515191808192	64.9338213786214	68.7607977647353
chr11	11000001	12000000	id-1827	58.6973286713287	53.0469000999001	38.9826382617383	49.0846213786214	66.6519371628372	59.5551895104895	56.6808561438561	60.4740428571429	55.3966892607393
chr11	12000001	13000000	id-1828	74.1908431568432	46.9096255744256	68.6837117882118	64.9008632367632	83.4594382617383	70.272200999001	61.3760094905095	64.7032185814186	66.8119888861139
chr11	13000001	14000000	id-1829	57.4162864135864	46.9493192807193	54.0046153846154	49.3147148851149	61.7929831168831	56.0305362637363	45.8583954045954	57.0596525474526	53.5533129120879
chr11	14000001	15000000	id-1830	64.7455070929071	55.6090355644356	55.645249050949	58.2131938061938	69.5306858141858	51.9569322677323	47.4139577422577	55.743345954046	57.3572384115884
chr11	15000001	16000000	id-1831	39.8127891108891	27.0676330669331	19.5083826173826	31.1039474525475	50.7187968031968	45.0142312687313	36.5111652347652	58.8280220779221	38.570620954046
chr11	16000001	17000000	id-1832	37.8196507492507	42.6635696303696	36.5470766233766	51.243340959041	44.3931596403596	60.7862135864136	43.6305944055944	55.47623996004	46.5699806943057
chr11	17000001	18000000	id-1833	56.6903354645355	62.4318397602398	63.6289583416583	71.7270156843157	56.3914905094905	60.8346743256743	66.5981681318681	60.9771360639361	62.4099522852148
chr11	18000001	19000000	id-1834	58.7383232767233	71.6528632367632	63.646797002997	70.4719544455544	56.8825797202797	64.7201048951049	58.032466033966	61.5541615384615	63.2124062687313
chr11	19000001	20000000	id-1835	65.5688823176823	58.9902337662338	59.4558918081918	62.5137575424575	69.4849114885115	47.5508410589411	45.9218156843157	63.9366267732268	59.1778700549451
chr11	20000001	21000000	id-1836	40.0357866133866	36.5863808191808	40.6424242757243	57.1420579420579	38.2306110989011	49.7149998001998	36.4932405594406	60.2295028971029	44.8843755007493
chr11	21000001	22000000	id-1837	16.0816352647353	13.7636196803197	10.6084718781219	16.0240927072927	6.78715472527472	17.8138757242757	15.4999681318681	45.3246050949051	17.7379279008492
chr11	22000001	23000000	id-1838	18.1170228771229	30.9414529470529	21.284187012987	38.0476408591409	19.4541403596404	19.5414725274725	17.8140632367632	39.3523479520479	25.5690409715285
chr11	23000001	24000000	id-1839	31.844023976024	15.0117537462537	37.5860267732268	15.1707967532468	43.9913228771229	12.9518875124875	27.5114927072927	26.9765634365634	26.3804834727772
chr11	24000001	25000000	id-1840	17.180942957043	9.40842716283716	46.6808545454545	8.03937094905095	34.3035703296703	11.7691878421578	32.5435065934066	24.9105803196803	23.1045550874126
chr11	25000001	26000000	id-1841	18.4092977022977	15.6683727772228	38.4783705294705	8.34859707292707	15.57172997003	12.0672044955045	23.1390012987013	28.0982294705295	19.9726004145854
chr11	26000001	27000000	id-1842	41.2604065934066	29.4589442557443	30.9526521478521	27.5307968031968	38.3074288711289	23.3756101698302	20.5188277722278	37.2663480519481	31.0838768331669
chr11	27000001	28000000	id-1843	68.1829465534466	35.104599000999	57.4857375624376	60.9873194805195	65.9812941058941	52.1667401598402	37.731544955045	48.7865592407592	53.3033426323677
chr11	28000001	29000000	id-1844	62.6585004995005	25.6217913086913	49.0857862137862	32.1601128871129	73.3334579420579	28.9943415584416	30.1789142857143	30.3674814185814	41.5500482642358
chr11	29000001	30000000	id-1845	46.2116360639361	16.7165998001998	41.0985735264735	18.300592007992	61.6244408591409	17.5956585414585	23.8632428571429	21.8697174825175	30.9100576423576
chr11	30000001	31000000	id-1846	18.2703325674326	29.3732330669331	15.4660682317682	20.1612944055944	14.5025637362637	20.779687012987	56.3372378621379	43.7892391608392	27.3349570054945
chr11	31000001	32000000	id-1847	31.5766523476523	38.8145706293706	29.543971028971	38.7971400599401	31.8446741258741	43.3318472527473	36.3951844155844	39.4311754245754	36.2169019105894
chr11	32000001	33000000	id-1848	49.3426064935065	58.7906998001998	49.2199003996004	51.0382316683317	51.6147566433566	56.2713324675325	42.077992007992	45.8002205794206	50.5194675074925
chr11	33000001	34000000	id-1849	73.3621022977023	72.4692939060939	67.0903529470529	66.9466500499501	77.2129603396603	69.8403336663337	62.051272027972	62.7643821178821	68.9671684190809
chr11	34000001	35000000	id-1850	71.0181144855145	72.6552809190809	70.483110989011	76.2591082917083	68.5382683316683	70.5475414585415	65.6055306693307	60.0858781218781	69.3991041583417
chr11	35000001	36000000	id-1851	74.9579638361638	69.2522274725275	67.495484015984	55.1079028971029	81.3235444555445	59.3591425574426	67.7970341658342	57.0066082917083	66.5374884615385
chr11	36000001	37000000	id-1852	57.6318827172827	43.2181818181818	52.2687015984016	34.1716133866134	60.3240072927073	44.4187621378621	46.755958041958	59.5536182817183	49.7928406593406
chr11	37000001	38000000	id-1853	27.8335154845155	12.532176983017	23.6085052947053	8.31723689310689	18.999438971029	15.341389010989	39.466623976024	34.5405711288711	22.5799322177822
chr11	38000001	39000000	id-1854	22.0189206793207	5.65922842157842	13.7651166833167	8.65667685314685	5.79390932067932	19.4480477522478	47.1656193806194	17.9339078921079	17.5551783728771
chr11	39000001	40000000	id-1855	16.0651561438561	8.21157545454546	10.9461860539461	7.20667642357642	4.96555616383616	12.5574345254745	29.3176912087912	19.430749050949	13.5876281281219
chr11	40000001	41000000	id-1856	21.1884402597403	15.5976544455544	8.95115561438561	8.06230004995005	11.3047334165834	12.4791618881119	14.3969504495504	26.2992953046953	14.7849614285714
chr11	41000001	42000000	id-1857	15.8859897102897	15.8831196203796	14.2524284415584	8.97991092907093	5.58017618381618	13.3775122177822	12.5978646353646	22.5796559440559	13.6420822102897
chr11	42000001	43000000	id-1858	20.3306475524476	13.3749216383616	15.9802276723277	13.2880852647353	8.2224017982018	18.2414011988012	13.2482938061938	37.3173654345654	17.5004180457043
chr11	43000001	44000000	id-1859	47.1812572427572	49.1339982017982	38.9385191808192	49.1003234765235	42.9226994005994	50.8147134865135	40.4304067932068	59.9883688311688	47.3137858266733
chr11	44000001	45000000	id-1860	54.367845954046	59.1607762237762	46.8260754245754	48.0712247752248	59.5460937062937	58.3717603396603	60.1204969030969	67.8890909090909	56.7941705294705
chr11	45000001	46000000	id-1861	50.4269583416583	56.0184747252747	51.2857808191808	57.2430601398601	52.0504738261738	60.4804526473526	68.0607105894106	65.1482487512488	57.58926998002
chr11	46000001	47000000	id-1862	74.1576592407592	76.9168063936064	74.215062037962	79.4611694305694	82.3546463536464	77.8355195804196	75.1307314685315	67.3215996003996	75.9241492632368
chr11	47000001	48000000	id-1863	75.5246338661339	78.5896681318681	75.8211622377622	80.8310033966034	82.4161867132867	77.5721618381618	75.682140959041	68.0045832167832	76.805192544955
chr11	48000001	49000000	id-1864	43.0958178821179	46.2580846153846	37.0071769230769	36.9298084915085	43.1089751248751	40.5415025974026	42.0946947052947	47.6146420579421	42.0813377997003
chr11	49000001	50000000	id-1865	18.2780869130869	13.8693348651349	12.580781018981	12.0126548251748	8.76137961038961	16.4448639360639	16.6445193806194	19.2168665334665	14.7260608853646
chr11	50000001	51000000	id-1866	19.5285225534466	11.4826190519481	10.92711701998	14.0816356893107	8.3023480989011	12.292502003996	16.6426476463536	13.1812697472527	13.3048327263986
chr11	51000001	52000000	id-1867	15.8625085184815	10.1753187112887	12.21583097003	12.5351434225774	9.23013856343656	9.34757146053946	10.506745978022	10.4514399430569	11.2905871959291
chr11	52000001	53000000	id-1868	0	0	0	0	0	0	0	0	0
chr11	53000001	54000000	id-1869	0	0	0	0	0	0	0	0	0
chr11	54000001	55000000	id-1870	7.63540977122877	4.7671905974026	5.02833110689311	7.62412736563437	6.25501213486513	3.34135416183816	5.97371707892108	5.59917220779221	5.77803930307193
chr11	55000001	56000000	id-1871	17.6415652347652	14.0990377622378	12.5963291808192	14.8866992007992	7.86253482517483	16.4716206793207	17.2105718281718	29.6558601398601	16.3030273563936
chr11	56000001	57000000	id-1872	27.6458292707293	32.8158297702298	20.531856013986	33.9855719280719	23.9134836563437	40.2524121878122	23.1059629370629	56.5190154845155	32.3462451560939
chr11	57000001	58000000	id-1873	61.5209911088911	65.2277210789211	56.0007290709291	70.2731886113886	62.7215516483516	66.8943223776224	51.6629390609391	60.4439648351648	61.843175974026
chr11	58000001	59000000	id-1874	47.0320585414585	58.6893672327672	37.9760716283716	45.9825470529471	42.001111988012	52.8604699300699	31.5012663336663	36.2018812187812	44.0305967407592
chr11	59000001	60000000	id-1875	48.4328362637363	66.4098244755245	57.6653588411588	54.6099586413586	47.6746233766234	68.0792666333666	42.4416957042957	41.3025403596404	53.327013036963
chr11	60000001	61000000	id-1876	44.0312486513487	75.2556260739261	42.8080734265734	56.3008612387612	44.9718248751249	65.9479877122877	54.4533909090909	57.2197632367632	55.1235970154845
chr11	61000001	62000000	id-1877	68.5845180819181	73.5251615384615	71.8774254745255	78.8174248751249	73.2622358641359	76.0056176823177	75.828587012987	69.82473996004	73.4657138111888
chr11	62000001	63000000	id-1878	70.2559355644356	75.9734518481519	68.6400243756244	79.5654312687313	77.0491218781219	77.0716718281718	74.8762255744256	67.1193676323676	73.8189037462538
chr11	63000001	64000000	id-1879	66.4569641358641	73.8524396603397	71.0750758241758	77.9871819180819	72.1070951048951	73.3924855144855	73.9523192807193	67.5436943056943	72.045906968032
chr11	64000001	65000000	id-1880	73.0527499500499	78.3246150849151	74.7918142857143	81.3604393606394	79.7459342657343	79.2524903096903	77.752471028971	72.2825764235764	77.0703863386613
chr11	65000001	66000000	id-1881	74.7748422577423	78.9311334665335	76.5066305694306	81.767703996004	84.4847663336663	81.0968816183816	78.3868519480519	70.6583081918082	78.3258897977023
chr11	66000001	67000000	id-1882	74.6114591408591	78.2050304695305	77.9235583416583	81.752435964036	81.3189498501498	76.7973452547453	77.5424323676324	70.2946501498502	77.3057326923077
chr11	67000001	68000000	id-1883	68.1364091908092	77.412297002997	72.2849687312687	78.4865071928072	73.7238393606394	75.6756443556444	77.3746267732268	69.4412295704296	74.0669402722278
chr11	68000001	69000000	id-1884	69.1118519480519	69.8777786213786	70.2987012987013	77.3163276723277	73.5540235764236	68.4174526473526	73.8619392607393	69.7379152847153	71.5219987887113
chr11	69000001	70000000	id-1885	63.0129691308691	51.0932567432567	56.7371246753247	65.3590584415584	73.8445915084915	62.8684863136863	71.4279939060939	66.1012112887113	63.805586500999
chr11	70000001	71000000	id-1886	41.6378476523477	56.4876943056943	44.4425622377622	69.2908545454546	49.8170548451548	49.7986674325674	69.6667614385614	57.4477014985015	54.8236429945055
chr11	71000001	72000000	id-1887	59.8730858141858	67.659126973027	60.1750747252747	71.6099699300699	59.9519328671329	63.7735871128871	70.4548491508492	63.9419193806194	64.6799432442558
chr11	72000001	73000000	id-1888	70.978576023976	77.2866343656344	74.206377022977	78.016555044955	75.9701300699301	70.5313687312687	73.8220137862138	67.7455396603397	73.5696493381618
chr11	73000001	74000000	id-1889	74.315210989011	78.3456125874126	73.6751731268731	81.1316924075924	79.5478291708292	73.5378538461539	74.150213986014	66.7170652347652	75.1775814185814
chr11	74000001	75000000	id-1890	68.7502368631369	68.8636180819181	67.0662217782218	74.0402711288711	75.895484015984	69.6792026973027	67.7813753246753	65.9912688311688	69.7584598401598
chr11	75000001	76000000	id-1891	68.2488491508492	76.3843177822178	69.8070911088911	78.0443956043956	71.5582444555445	70.240184015984	70.7659785214785	68.5763606393606	71.7031776598402
chr11	76000001	77000000	id-1892	69.0488220779221	67.477900999001	66.2959851148851	72.691131968032	72.5536885114885	66.146232967033	67.9682775224775	66.8201270729271	68.6252707792208
chr11	77000001	78000000	id-1893	72.2624666333666	72.5347931068931	68.8604291708292	77.099792007992	75.5178185814186	74.2870693306693	69.2500392607393	65.7421294705295	71.9443171953047
chr11	78000001	79000000	id-1894	53.9795675324675	50.7064549450549	35.7922591408591	59.2278255744256	60.7004405594406	54.6808231768232	60.1685934065934	62.0112657342657	54.6584037587413
chr11	79000001	80000000	id-1895	32.175699000999	18.0307225774226	15.4838801198801	15.4428235064935	35.3627568431568	23.3067685314685	35.9406335664336	51.4618962037962	28.4006475437063
chr11	80000001	81000000	id-1896	15.8001505494505	16.0568935064935	37.2264625374625	8.08595875124875	7.47415813186813	13.0388796203796	40.8182649350649	29.9785635364635	21.0599164460539
chr11	81000001	82000000	id-1897	15.4111532467532	22.3984819180819	10.2645872627373	13.3578571828172	6.57336432567433	15.8310997002997	18.2981733266733	34.5819862137862	17.0895878971029
chr11	82000001	83000000	id-1898	51.3285454545455	65.2796177822178	50.0186968031968	57.0988912087912	50.0028037962038	52.1683696303696	47.9568091908092	59.7898084915085	54.2054427947053
chr11	83000001	84000000	id-1899	30.5423632367632	48.713473026973	54.7013912087912	36.5809178821179	26.9456966233766	35.8336918081918	33.5011573426573	46.2562541458541	39.1343681593406
chr11	84000001	85000000	id-1900	24.4296554445554	30.531993006993	15.5194062937063	21.5281633366633	21.2308429470529	25.8589126873127	56.0342864135864	27.5210340659341	27.8317867744755
chr11	85000001	86000000	id-1901	66.4007296703297	64.9712674325674	59.3627160839161	63.1190307692308	72.9900757242757	66.9798563436563	68.5704936063936	45.4550185814186	63.4811485264735
chr11	86000001	87000000	id-1902	70.9257113886114	59.6840825174825	71.4938388611389	74.3007186813187	75.8798334665335	66.0438387612388	71.3111873126873	45.8944024975025	66.9417016858142
chr11	87000001	88000000	id-1903	50.0048024975025	46.1808751248751	37.8668446553447	41.5715414585415	42.5892923076923	41.6217086913087	35.7767551448551	23.2647527472527	39.8595715784216
chr11	88000001	89000000	id-1904	53.1301154845155	47.7767070929071	38.6131562437562	17.2834776223776	48.5114646353646	38.8450055944056	23.0221476523477	17.3431525474525	35.5656533591409
chr11	89000001	90000000	id-1905	29.8392605394605	17.8865130869131	17.0417761238761	24.2824027972028	27.3931080919081	23.2111351648352	18.4215527772228	26.9366440559441	23.1265490796703
chr11	90000001	91000000	id-1906	16.6975976023976	15.4938272727273	14.4352387612388	22.0230222777223	9.17152107892108	21.3079111888112	35.7521022977023	28.8179133866134	20.4623917332667
chr11	91000001	92000000	id-1907	23.1184557442557	8.80493806193806	12.8810695904096	11.5973892707293	11.6216207792208	26.748645954046	29.4716965034965	34.8365893106893	19.8850506518482
chr11	92000001	93000000	id-1908	36.6695026973027	26.8806859140859	21.6234382117882	25.0681663336663	49.0817644355644	28.7885113886114	23.9645284715285	44.2490714285714	32.0407086101399
chr11	93000001	94000000	id-1909	46.4436146853147	53.5873083916084	41.9211876123876	58.0428340659341	49.3128456543457	54.160873026973	49.1360551448551	48.0062085914086	50.0763658966034
chr11	94000001	95000000	id-1910	64.0121260739261	51.5501873126873	47.8338221778222	42.4832230769231	57.8660732267732	64.2429261738262	57.3842460539461	58.298725974026	55.4589162587413
chr11	95000001	96000000	id-1911	58.5754867132867	61.7361828171828	49.2936397602398	58.3861121878122	60.2865310689311	61.6421582417582	37.3845001998002	51.9312006993007	54.904476461039
chr11	96000001	97000000	id-1912	42.1877649350649	49.3912794205794	38.1551642357642	44.3218539460539	44.5511617382617	49.6862543456543	23.2554113286713	33.7276822177822	40.659571520979
chr11	97000001	98000000	id-1913	21.1400334665335	13.809227982018	24.3224565434565	11.386382997003	13.2914011488511	34.4467278721279	13.9266498501499	21.4453539460539	19.2210292257742
chr11	98000001	99000000	id-1914	16.0272956043956	9.75053245754246	28.2218056943057	7.63797051948052	7.79297313686314	25.5778266733267	14.9073743256743	14.4533508491508	15.5461411575924
chr11	99000001	100000000	id-1915	15.7762467532468	14.7688372627373	27.0778772227772	8.55341669330669	18.0538745554446	16.4859575424575	15.4095200799201	12.291362037962	16.0521365184815
chr11	100000001	101000000	id-1916	30.4207394605395	39.812123976024	36.8701270729271	20.6885126773227	46.8908396603397	29.8944523476523	48.1448130869131	12.3714766233766	33.1366356131369
chr11	101000001	102000000	id-1917	52.9798432567433	40.5007668331668	40.9595522477522	51.0427994005994	52.3723351648352	29.3251306693307	64.0738035964036	22.9262276723277	44.2725573551449
chr11	102000001	103000000	id-1918	73.1103484515484	69.5703246753247	69.3937555444555	70.9507761238761	71.8468927072927	45.3311070929071	53.2815341658342	42.7483973026973	62.029142007992
chr11	103000001	104000000	id-1919	60.8237633366633	38.5876412587413	53.9001110889111	21.5475212787213	61.0610626373626	19.0672510489511	21.7230506493507	48.6139669330669	40.665546028971
chr11	104000001	105000000	id-1920	35.22545004995	29.7451733266733	51.3927856143856	19.8237091908092	43.6261784215784	15.2731667332667	12.9702816483516	37.118528971029	30.6469092445055
chr11	105000001	106000000	id-1921	38.9168857142857	26.4658882117882	52.2235353646354	24.0605342657343	38.8899926073926	22.2988211788212	14.0435978021978	37.6876360639361	31.8233614010989
chr11	106000001	107000000	id-1922	43.3300352647353	28.0393575424575	20.317962037962	26.7641136863137	34.926546953047	24.1859859140859	14.303031968032	29.2443291708292	27.6389203171828
chr11	107000001	108000000	id-1923	42.298944955045	57.7005348651349	46.6381222777223	51.5233261738262	34.9433323676324	53.9160471528472	36.0884607392607	49.9893731268731	46.6372677072927
chr11	108000001	109000000	id-1924	57.9177137862138	65.2026092907093	59.0338827172827	52.4516378621379	51.6199934065934	63.8321737262737	50.1534764235764	52.7067335664336	56.6147775974026
chr11	109000001	110000000	id-1925	45.1870092907093	60.5793271728272	39.8586864135864	37.1156038961039	49.3911992007992	43.1522224775225	36.5614448551449	40.6627030969031	44.0635245504496
chr11	110000001	111000000	id-1926	59.8104451548452	69.7464202797203	51.6535472527473	59.8005902097902	64.1315302697303	45.1026912087912	51.3326055944056	47.5325103896104	56.1387925449551
chr11	111000001	112000000	id-1927	71.5541739260739	75.3611303696304	59.257410989011	77.9825692307692	75.1972	63.7891421578422	56.5942819180819	62.0981086913087	67.7292521603397
chr11	112000001	113000000	id-1928	42.7497722277722	56.1911332667333	51.9301941058941	47.1464572427572	39.4816542457542	49.7224135864136	39.3572861138861	63.4510572427572	48.753746003996
chr11	113000001	114000000	id-1929	37.1961883116883	48.4263767232767	53.8405187812188	47.5639968031968	30.8184470529471	60.9341686313686	32.9061302697303	61.2164884115884	46.6127893731269
chr11	114000001	115000000	id-1930	47.4063681318681	42.8832394605395	36.4823876123876	42.7151922077922	46.762446953047	47.0977071928072	25.9725307692308	57.8885587412587	43.4010538836164
chr11	115000001	116000000	id-1931	26.7721772227772	54.7208121878122	10.1379225074925	56.435520979021	37.9796987012987	32.3705594405594	33.9905162837163	63.3893871128871	39.4745743044455
chr11	116000001	117000000	id-1932	52.8434061938062	64.8877172827173	49.1262008991009	76.5588627372627	56.2865020979021	58.3525722277722	62.0026057942058	65.8133444555445	60.733901461039
chr11	117000001	118000000	id-1933	52.3434166833167	73.0124773226773	58.1469709290709	70.4138104895105	56.3965643356643	64.5943452547452	65.1109612387612	67.7433673326673	63.4702391983017
chr11	118000001	119000000	id-1934	70.4207277722278	78.3639254745255	76.2482496503496	79.4899753246753	74.4090566433566	76.9265205794206	73.7262131868132	67.2636533466533	74.6060402472527
chr11	119000001	120000000	id-1935	60.389377022977	65.0772719280719	60.6718175824176	71.8902537462537	64.3316462537463	61.8659273726274	62.9409877122877	69.2785814185814	64.5557328796204
chr11	120000001	121000000	id-1936	42.2864857142857	67.3090440559441	50.3061696303696	61.5071961038961	46.7192038961039	44.9261290709291	59.7849543456543	65.1744917082917	54.7517093156843
